FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
1,7.01452,192.168.0.100,9,192.168.0.14,9,UDP,216,165,51,16416,12540,30.7933,23.5226,2340.29,1787.72,0.230119,0.168658,14.3018,76,0.236111,0.412121,Sybil Attack
2,7.01455,192.168.0.101,9,192.168.0.14,9,UDP,216,163,53,16416,12388,30.7931,23.2374,2340.28,1766.04,0.222856,0.155029,14.1283,76,0.24537,0.404908,Sybil Attack
3,7.01459,192.168.0.102,9,192.168.0.14,9,UDP,216,162,54,16416,12312,30.793,23.0947,2340.27,1755.2,0.221476,0.148501,14.0416,76,0.25,0.401235,Sybil Attack
4,6.76673,192.168.0.103,9,192.168.0.14,9,UDP,216,140,76,16416,10640,31.9209,20.6895,2425.99,1572.4,0.0864984,0.0211591,12.5792,76,0.351852,0.392857,Sybil Attack
5,6.76676,192.168.0.104,9,192.168.0.14,9,UDP,216,138,78,16416,10488,31.9207,20.3938,2425.98,1549.93,0.0865348,0.0214658,12.3994,76,0.361111,0.384058,Sybil Attack
6,7.38708,192.168.0.100,9,192.168.0.7,9,UDP,234,135,99,17784,10260,31.6769,18.2752,2407.45,1388.91,0.183688,0.188325,11.1113,76,0.423077,0.259259,Sybil Attack
7,7.38711,192.168.0.101,9,192.168.0.7,9,UDP,234,137,97,17784,10412,31.6768,18.5458,2407.44,1409.48,0.190565,0.185581,11.2759,76,0.41453,0.270073,Sybil Attack
8,7.38714,192.168.0.102,9,192.168.0.7,9,UDP,234,133,101,17784,10108,31.6767,18.0043,2407.43,1368.32,0.155092,0.146025,10.9466,76,0.431624,0.255639,Sybil Attack
9,7.38717,192.168.0.103,9,192.168.0.7,9,UDP,234,114,120,17784,8664,31.6765,15.4322,2407.42,1172.84,0.072612,0.0481941,9.38275,76,0.512821,0.22807,Sybil Attack
10,7.38721,192.168.0.104,9,192.168.0.7,9,UDP,234,112,122,17784,8512,31.6764,15.1613,2407.4,1152.26,0.0627649,0.0276594,9.21809,76,0.521368,0.196429,Sybil Attack
128,6.21491,192.168.0.100,9,192.168.0.5,9,UDP,171,119,52,12996,9044,27.5145,19.1475,2091.1,1455.21,0.154436,0.106846,11.6417,76,0.304094,0.168067,Sybil Attack
129,5.49074,192.168.0.100,9,192.168.0.9,9,UDP,180,85,95,13680,6460,32.7824,15.4806,2491.47,1176.53,0.123366,0.122654,9.4122,76,0.527778,0.376471,Sybil Attack
130,6.21494,192.168.0.101,9,192.168.0.5,9,UDP,171,119,52,12996,9044,27.5143,19.1474,2091.09,1455.2,0.155059,0.107204,11.6416,76,0.304094,0.168067,Sybil Attack
131,5.49078,192.168.0.101,9,192.168.0.9,9,UDP,180,84,96,13680,6384,32.7823,15.2984,2491.45,1162.68,0.0987375,0.0737875,9.30142,76,0.533333,0.369048,Sybil Attack
132,6.21497,192.168.0.102,9,192.168.0.5,9,UDP,171,119,52,12996,9044,27.5142,19.1473,2091.08,1455.2,0.155133,0.107282,11.6416,76,0.304094,0.168067,Sybil Attack
133,5.49081,192.168.0.102,9,192.168.0.9,9,UDP,180,83,97,13680,6308,32.7821,15.1162,2491.44,1148.83,0.0967136,0.0747207,9.19063,76,0.538889,0.361446,Sybil Attack
134,6.15459,192.168.0.103,9,192.168.0.5,9,UDP,171,102,69,12996,7752,27.7841,16.573,2111.59,1259.55,0.0754588,0.031771,10.0764,76,0.403509,0.186275,Sybil Attack
135,5.49084,192.168.0.103,9,192.168.0.9,9,UDP,180,76,104,13680,5776,32.7819,13.8412,2491.42,1051.93,0.0692211,0.0303174,8.41547,76,0.577778,0.368421,Sybil Attack
136,6.15463,192.168.0.104,9,192.168.0.5,9,UDP,171,101,70,12996,7676,27.784,16.4104,2111.58,1247.19,0.075808,0.0320841,9.97753,76,0.409357,0.188119,Sybil Attack
137,5.49088,192.168.0.104,9,192.168.0.9,9,UDP,180,76,104,13680,5776,32.7816,13.8411,2491.4,1051.93,0.0692569,0.0303174,8.41541,76,0.577778,0.368421,Sybil Attack
201,7.93507,192.168.0.100,9,192.168.0.3,9,UDP,228,149,79,17328,11324,28.7332,18.7774,2183.72,1427.08,0.106817,0.105874,11.4167,76,0.346491,0,Sybil Attack
202,7.93542,192.168.0.100,9,192.168.0.4,9,UDP,228,163,65,17328,12388,28.732,20.5408,2183.63,1561.1,0.0761265,0.0414382,12.4888,76,0.285088,0,Sybil Attack
203,5.90689,192.168.0.100,9,192.168.0.6,9,UDP,190,157,33,14440,11932,32.1658,26.5791,2444.6,2020.01,0.0998409,0.0710838,16.1601,76,0.173684,0.121019,Sybil Attack
204,5.55544,192.168.0.100,9,192.168.0.11,9,UDP,180,116,64,13680,8816,32.4007,20.8804,2462.45,1586.91,0.136587,0.108199,12.6953,76,0.355556,0.301724,Sybil Attack
205,4.9804,192.168.0.100,9,192.168.0.21,9,UDP,162,103,59,12312,7828,32.5275,20.6811,2472.09,1571.76,0.134781,0.0651541,12.5741,76,0.364198,0.213592,Sybil Attack
206,4.9812,192.168.0.100,9,192.168.0.23,9,UDP,162,121,41,12312,9196,32.5223,24.2914,2471.7,1846.14,0.155278,0.0941446,14.7691,76,0.253086,0.355372,Sybil Attack
207,6.76651,192.168.0.100,9,192.168.0.24,9,UDP,198,152,46,15048,11552,29.2618,22.4636,2223.9,1707.23,0.118162,0.0434984,13.6579,76,0.232323,0.184211,Sybil Attack
208,7.9351,192.168.0.101,9,192.168.0.3,9,UDP,228,150,78,17328,11400,28.7331,18.9034,2183.72,1436.66,0.111088,0.110354,11.4932,76,0.342105,0,Sybil Attack
209,7.93545,192.168.0.101,9,192.168.0.4,9,UDP,228,163,65,17328,12388,28.7318,20.5407,2183.62,1561.1,0.0765922,0.0414685,12.4888,76,0.285088,0,Sybil Attack
210,5.90692,192.168.0.101,9,192.168.0.6,9,UDP,190,156,34,14440,11856,32.1657,26.4097,2444.59,2007.14,0.100609,0.0715373,16.0571,76,0.178947,0.121795,Sybil Attack
211,5.55547,192.168.0.101,9,192.168.0.11,9,UDP,180,115,65,13680,8740,32.4005,20.7003,2462.44,1573.22,0.136054,0.109453,12.5858,76,0.361111,0.304348,Sybil Attack
212,4.98043,192.168.0.101,9,192.168.0.21,9,UDP,162,102,60,12312,7752,32.5273,20.4802,2472.08,1556.49,0.117408,0.0314069,12.4519,76,0.37037,0.215686,Sybil Attack
213,4.98123,192.168.0.101,9,192.168.0.23,9,UDP,162,119,43,12312,9044,32.5221,23.8897,2471.68,1815.62,0.137372,0.062124,14.5249,76,0.265432,0.352941,Sybil Attack
214,6.76654,192.168.0.101,9,192.168.0.24,9,UDP,198,150,48,15048,11400,29.2616,22.1679,2223.88,1684.76,0.117219,0.0429333,13.4781,76,0.242424,0.186667,Sybil Attack
215,7.93513,192.168.0.102,9,192.168.0.3,9,UDP,228,148,80,17328,11248,28.733,18.6512,2183.71,1417.49,0.106753,0.102952,11.34,76,0.350877,0,Sybil Attack
216,7.93548,192.168.0.102,9,192.168.0.4,9,UDP,228,159,69,17328,12084,28.7317,20.0366,2183.61,1522.78,0.0670832,0.0256254,12.1822,76,0.302632,0,Sybil Attack
217,5.90695,192.168.0.102,9,192.168.0.6,9,UDP,190,157,33,14440,11932,32.1655,26.5788,2444.58,2019.99,0.100598,0.0710796,16.1599,76,0.173684,0.121019,Sybil Attack
218,5.5555,192.168.0.102,9,192.168.0.11,9,UDP,180,113,67,13680,8588,32.4003,20.3402,2462.42,1545.85,0.119689,0.0786676,12.3668,76,0.372222,0.292035,Sybil Attack
219,4.98046,192.168.0.102,9,192.168.0.21,9,UDP,162,102,60,12312,7752,32.5271,20.48,2472.06,1556.48,0.117452,0.0314088,12.4519,76,0.37037,0.215686,Sybil Attack
220,4.98126,192.168.0.102,9,192.168.0.23,9,UDP,162,118,44,12312,8968,32.5219,23.6888,2471.66,1800.35,0.136177,0.0609201,14.4028,76,0.271605,0.347458,Sybil Attack
221,6.76657,192.168.0.102,9,192.168.0.24,9,UDP,198,150,48,15048,11400,29.2615,22.1678,2223.87,1684.75,0.117342,0.0429328,13.478,76,0.242424,0.186667,Sybil Attack
222,7.93516,192.168.0.103,9,192.168.0.3,9,UDP,228,143,85,17328,10868,28.7329,18.0211,2183.7,1369.6,0.0734464,0.0424493,10.9568,76,0.372807,0,Sybil Attack
223,7.93551,192.168.0.103,9,192.168.0.4,9,UDP,228,158,70,17328,12008,28.7316,19.9105,2183.6,1513.2,0.0675198,0.0257909,12.1056,76,0.307018,0,Sybil Attack
224,5.90699,192.168.0.103,9,192.168.0.6,9,UDP,190,144,46,14440,10944,32.1653,24.3779,2444.56,1852.72,0.0755983,0.0264016,14.8218,76,0.242105,0.131944,Sybil Attack
225,5.55554,192.168.0.103,9,192.168.0.11,9,UDP,180,107,73,13680,8132,32.4001,19.2601,2462.41,1463.76,0.0908661,0.0268956,11.7101,76,0.405556,0.308411,Sybil Attack
226,4.9805,192.168.0.103,9,192.168.0.21,9,UDP,162,96,66,12312,7296,32.5269,19.2752,2472.04,1464.91,0.115476,0.0252156,11.7193,76,0.407407,0.229167,Sybil Attack
227,4.98129,192.168.0.103,9,192.168.0.23,9,UDP,162,111,51,12312,8436,32.5217,22.2834,2471.65,1693.54,0.109919,0.0231159,13.5483,76,0.314815,0.342342,Sybil Attack
228,6.7666,192.168.0.103,9,192.168.0.24,9,UDP,198,145,53,15048,11020,29.2614,21.4288,2223.86,1628.59,0.106543,0.0232674,13.0287,76,0.267677,0.193103,Sybil Attack
229,7.9352,192.168.0.104,9,192.168.0.3,9,UDP,228,142,86,17328,10792,28.7327,17.8949,2183.69,1360.02,0.0724759,0.0427466,10.8801,76,0.377193,0,Sybil Attack
230,7.93555,192.168.0.104,9,192.168.0.4,9,UDP,228,158,70,17328,12008,28.7315,19.9104,2183.59,1513.19,0.067565,0.0257935,12.1055,76,0.307018,0,Sybil Attack
231,5.90702,192.168.0.104,9,192.168.0.6,9,UDP,190,144,46,14440,10944,32.1651,24.3778,2444.55,1852.71,0.0756433,0.0264006,14.8217,76,0.242105,0.131944,Sybil Attack
232,5.55557,192.168.0.104,9,192.168.0.11,9,UDP,180,107,73,13680,8132,32.3999,19.2599,2462.39,1463.76,0.0909133,0.026882,11.71,76,0.405556,0.308411,Sybil Attack
233,4.98053,192.168.0.104,9,192.168.0.21,9,UDP,162,96,66,12312,7296,32.5266,19.275,2472.02,1464.9,0.11557,0.0252782,11.7192,76,0.407407,0.229167,Sybil Attack
234,4.98133,192.168.0.104,9,192.168.0.23,9,UDP,162,111,51,12312,8436,32.5214,22.2832,2471.63,1693.52,0.10996,0.0231162,13.5482,76,0.314815,0.342342,Sybil Attack
235,6.76664,192.168.0.104,9,192.168.0.24,9,UDP,198,146,52,15048,11096,29.2612,21.5764,2223.85,1639.81,0.106179,0.023108,13.1185,76,0.262626,0.191781,Sybil Attack
368,5.00131,192.168.0.100,9,192.168.0.17,9,UDP,144,106,38,10944,8056,28.7924,21.1944,2188.22,1610.78,0.156269,0.0727834,12.8862,76,0.263889,1.00943,Sybil Attack
369,6.73705,192.168.0.100,9,192.168.0.18,9,UDP,198,165,33,15048,12540,29.3897,24.4914,2233.62,1861.35,0.10967,0.0396946,14.8908,76,0.166667,0.0181818,Sybil Attack
370,7.28342,192.168.0.100,9,192.168.0.22,9,UDP,234,182,52,17784,13832,32.1278,24.9883,2441.71,1899.11,0.123432,0.0540064,15.1929,76,0.222222,0.0384615,Sybil Attack
371,5.00135,192.168.0.101,9,192.168.0.17,9,UDP,144,105,39,10944,7980,28.7922,20.9943,2188.21,1595.57,0.155391,0.073475,12.7646,76,0.270833,1.01905,Sybil Attack
372,6.73709,192.168.0.101,9,192.168.0.18,9,UDP,198,165,33,15048,12540,29.3896,24.4913,2233.61,1861.34,0.109724,0.0396965,14.8907,76,0.166667,0.0181818,Sybil Attack
373,7.28345,192.168.0.101,9,192.168.0.22,9,UDP,234,182,52,17784,13832,32.1276,24.9881,2441.7,1899.1,0.1235,0.0540064,15.1928,76,0.222222,0.0384615,Sybil Attack
374,5.00138,192.168.0.102,9,192.168.0.17,9,UDP,144,105,39,10944,7980,28.792,20.9942,2188.2,1595.56,0.148395,0.0563306,12.7645,76,0.270833,1.00952,Sybil Attack
375,6.73712,192.168.0.102,9,192.168.0.18,9,UDP,198,164,34,15048,12464,29.3894,24.3427,2233.6,1850.05,0.110041,0.0399402,14.8004,76,0.171717,0.0182927,Sybil Attack
376,7.28349,192.168.0.102,9,192.168.0.22,9,UDP,234,181,53,17784,13756,32.1275,24.8507,2441.69,1888.66,0.118553,0.0442538,15.1092,76,0.226496,0.0276243,Sybil Attack
377,4.38995,192.168.0.103,9,192.168.0.17,9,UDP,144,93,51,10944,7068,32.8022,21.1847,2492.97,1610.04,0.114802,0.0302961,12.8803,76,0.354167,1.03226,Sybil Attack
378,6.73715,192.168.0.103,9,192.168.0.18,9,UDP,198,158,40,15048,12008,29.3893,23.452,2233.58,1782.36,0.0992425,0.0226059,14.2588,76,0.20202,0.0126582,Sybil Attack
379,7.28352,192.168.0.103,9,192.168.0.22,9,UDP,234,174,60,17784,13224,32.1273,23.8895,2441.68,1815.61,0.103057,0.0226452,14.5248,76,0.25641,0.0114943,Sybil Attack
380,4.38999,192.168.0.104,9,192.168.0.17,9,UDP,144,93,51,10944,7068,32.8019,21.1846,2492.94,1610.03,0.115243,0.0302964,12.8802,76,0.354167,1.03226,Sybil Attack
381,6.73719,192.168.0.104,9,192.168.0.18,9,UDP,198,156,42,15048,11856,29.3891,23.1551,2233.57,1759.78,0.0995715,0.0228982,14.0783,76,0.212121,0.0128205,Sybil Attack
382,7.28356,192.168.0.104,9,192.168.0.22,9,UDP,234,173,61,17784,13148,32.1272,23.7521,2441.66,1805.16,0.102918,0.0227809,14.4413,76,0.260684,0.0115607,Sybil Attack
420,5.50052,192.168.0.100,9,192.168.0.1,9,UDP,152,129,23,11552,9804,27.6338,23.4523,2100.17,1782.38,0.0643121,0.0548991,14.259,76,0.151316,0.0232558,Sybil Attack
421,6.06393,192.168.0.100,9,192.168.0.8,9,UDP,198,150,48,15048,11400,32.6521,24.7364,2481.56,1879.97,0.0966114,0.0681471,15.0397,76,0.242424,0.0933333,Sybil Attack
422,5.51005,192.168.0.100,9,192.168.0.15,9,UDP,144,101,43,10944,7676,26.1341,18.3301,1986.19,1393.09,0.0940005,0.0274116,11.1447,76,0.298611,0.0891089,Sybil Attack
423,4.36388,192.168.0.100,9,192.168.0.16,9,UDP,144,111,33,10944,8436,32.9981,25.4361,2507.86,1933.14,0.11981,0.0547516,15.4651,76,0.229167,0.036036,Sybil Attack
424,5.50055,192.168.0.101,9,192.168.0.1,9,UDP,152,128,24,11552,9728,27.6336,23.2704,2100.15,1768.55,0.0595751,0.0437523,14.1484,76,0.157895,0.0234375,Sybil Attack
425,6.06397,192.168.0.101,9,192.168.0.8,9,UDP,198,150,48,15048,11400,32.6519,24.7363,2481.54,1879.96,0.0966589,0.068148,15.0397,76,0.242424,0.0933333,Sybil Attack
